Datetime,PM2.5,PM10,NO,NO2,SO2,NH3,AT,Station,SI_PM25,SI_PM10,SI_NO2,SI_SO2,SI_NH3,AQI,AQI_Category,Hour,DayOfWeek,Month,Hour_sin,Hour_cos,Month_sin,Month_cos,DOW_sin,DOW_cos,IsWeekend
2024-03-22 00:00:00,95.28,178.16,36.50230000000043,65.23,10.46,33.82,23.2,Ambazari,218.424,152.5856,81.90675,13.075000000000001,8.455,218.424,Poor,0,4,3,0.0,1.0,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,0
2024-03-22 01:00:00,76.84,120.5,13.53,68.98,11.49,26.07,22.68,Ambazari,156.572,114.53,86.50050000000002,14.3625,6.5175,156.572,Moderate,1,4,3,0.25881904510252074,0.9659258262890683,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,0
2024-03-22 02:00:00,66.18,141.39,20.68,51.5,8.94,24.08,21.76,Ambazari,121.39400000000002,128.3174,65.0875,11.174999999999999,6.02,128.3174,Moderate,2,4,3,0.49999999999999994,0.8660254037844387,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,0
2024-03-22 03:00:00,72.2,149.22,7.98,47.76,9.3,17.73,21.52,Ambazari,141.26,133.4852,60.506,11.625,4.4325,141.26,Moderate,3,4,3,0.7071067811865475,0.7071067811865476,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,0
2024-03-22 04:00:00,72.75,123.48,2.93,32.17,9.25,11.06,21.59,Ambazari,143.075,116.49680000000001,40.212500000000006,11.5625,2.765,143.075,Moderate,4,4,3,0.8660254037844386,0.5000000000000001,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,0
2024-03-22 05:00:00,70.34,113.09,1.76,23.25,8.98,8.15,20.85,Ambazari,135.122,109.6394,29.0625,11.225000000000001,2.0375,135.122,Moderate,5,4,3,0.9659258262890683,0.25881904510252074,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,0
2024-03-22 06:00:00,62.19,110.74,11.0,39.31,9.11,13.88,20.47,Ambazari,108.22699999999999,108.0884,49.1375,11.3875,3.47,108.22699999999999,Moderate,6,4,3,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,0
2024-03-22 07:00:00,67.52,113.38,18.25,39.73,6.49,20.58,22.63,Ambazari,125.81599999999999,109.8308,49.662499999999994,8.1125,5.145,125.81599999999999,Moderate,7,4,3,0.9659258262890683,-0.25881904510252063,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,0
2024-03-22 08:00:00,62.93,125.27,4.87,39.56,19.1,12.98,26.33,Ambazari,110.669,117.6782,49.45,23.875,3.245,117.6782,Moderate,8,4,3,0.8660254037844387,-0.4999999999999998,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,0
2024-03-22 09:00:00,61.18,140.68,3.87,31.84,29.71,10.55,29.04,Ambazari,104.894,127.84880000000001,39.8,37.1375,2.6375,127.84880000000001,Moderate,9,4,3,0.7071067811865476,-0.7071067811865475,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,0
2024-03-22 10:00:00,64.75,129.51,4.29,35.11,26.55,12.21,31.78,Ambazari,116.675,120.47659999999999,43.8875,33.1875,3.0525,120.47659999999999,Moderate,10,4,3,0.49999999999999994,-0.8660254037844387,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,0
2024-03-22 11:00:00,61.61,133.77,1.91,23.33,18.83,7.56,34.49,Ambazari,106.313,123.2882,29.162499999999998,23.537499999999998,1.89,123.2882,Moderate,11,4,3,0.258819045102521,-0.9659258262890682,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,0
2024-03-22 12:00:00,54.76,101.68,2.41,26.05,17.31,8.89,36.65,Ambazari,91.44133333333333,102.1088,32.5625,21.6375,2.2225,102.1088,Moderate,12,4,3,1.2246467991473532e-16,-1.0,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,0
2024-03-22 13:00:00,55.84,104.08,2.32,20.69,15.7,8.72,37.39,Ambazari,93.20533333333333,103.6928,25.8625,19.625,2.18,103.6928,Moderate,13,4,3,-0.2588190451025208,-0.9659258262890683,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,0
2024-03-22 14:00:00,51.47,102.97,1.2,14.88,15.37,5.82,37.8,Ambazari,86.06766666666667,102.9602,18.6,19.2125,1.455,102.9602,Moderate,14,4,3,-0.4999999999999997,-0.8660254037844388,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,0
2024-03-22 15:00:00,46.31,83.94,0.91,13.26,15.3,5.66,37.53,Ambazari,77.63966666666667,84.2612,16.575,19.125,1.415,84.2612,Satisfactory,15,4,3,-0.7071067811865471,-0.7071067811865479,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,0
2024-03-22 16:00:00,42.82,74.08,0.8,17.59,56.76,7.62,36.55,Ambazari,71.93933333333334,74.5984,21.9875,71.531,1.905,74.5984,Satisfactory,16,4,3,-0.8660254037844384,-0.5000000000000004,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,0
2024-03-22 17:00:00,43.83,84.8,6.55,75.26,69.4,22.18,34.91,Ambazari,73.589,85.104,94.1935,87.01500000000001,5.545,94.1935,Satisfactory,17,4,3,-0.9659258262890683,-0.25881904510252063,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,0
2024-03-22 18:00:00,45.84,110.19,28.43,82.69510000000002,64.01,55.74,31.87,Ambazari,76.872,107.7254,103.66814900000003,80.41225,13.935,107.7254,Moderate,18,4,3,-1.0,-1.8369701987210297e-16,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,0
2024-03-22 19:00:00,61.68,157.7,3.46,82.69510000000002,43.24,37.13,29.32,Ambazari,106.544,139.082,103.66814900000003,54.969,9.2825,139.082,Moderate,19,4,3,-0.9659258262890684,0.2588190451025203,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,0
2024-03-22 20:00:00,79.78,180.92,5.26,82.69510000000002,26.91,28.47,27.4,Ambazari,166.274,154.4072,103.66814900000003,33.6375,7.1175,166.274,Moderate,20,4,3,-0.8660254037844386,0.5000000000000001,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,0
2024-03-22 21:00:00,85.21,178.66,8.78,82.69510000000002,14.88,26.3,26.07,Ambazari,184.19299999999998,152.91559999999998,103.66814900000003,18.6,6.575,184.19299999999998,Moderate,21,4,3,-0.7071067811865477,0.7071067811865474,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,0
2024-03-22 22:00:00,84.86,186.98,14.79,82.69510000000002,18.46,31.24,26.2,Ambazari,183.038,158.4068,103.66814900000003,23.075000000000003,7.81,183.038,Moderate,22,4,3,-0.5000000000000004,0.8660254037844384,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,0
2024-03-22 23:00:00,83.97,188.01,4.03,82.69510000000002,25.51,25.91,25.28,Ambazari,180.101,159.0866,103.66814900000003,31.887500000000003,6.4775,180.101,Moderate,23,4,3,-0.25881904510252157,0.9659258262890681,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,0
2024-03-23 00:00:00,90.89,191.34,5.4,69.48,22.92,21.19,23.96,Ambazari,203.937,161.2844,87.113,28.650000000000002,5.2975,203.937,Poor,0,5,3,0.0,1.0,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146,1
2024-03-23 01:00:00,80.17,182.89,2.37,48.42,17.71,14.75,23.09,Ambazari,167.561,155.7074,61.3145,22.137500000000003,3.6875,167.561,Moderate,1,5,3,0.25881904510252074,0.9659258262890683,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146,1
2024-03-23 02:00:00,77.81,160.59,4.99,51.57,23.68,16.49,22.87,Ambazari,159.773,140.9894,65.17325,29.6,4.1225,159.773,Moderate,2,5,3,0.49999999999999994,0.8660254037844387,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146,1
2024-03-23 03:00:00,82.25,152.5,2.27,32.96,14.21,11.0,21.5,Ambazari,174.425,135.65,41.2,17.762500000000003,2.75,174.425,Moderate,3,5,3,0.7071067811865475,0.7071067811865476,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146,1
2024-03-23 04:00:00,80.15,144.56,1.94,25.44,11.68,9.59,21.12,Ambazari,167.495,130.4096,31.8,14.6,2.3975,167.495,Moderate,4,5,3,0.8660254037844386,0.5000000000000001,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146,1
2024-03-23 05:00:00,79.2,128.85,1.66,22.2,11.57,8.75,20.42,Ambazari,164.36,120.041,27.75,14.4625,2.1875,164.36,Moderate,5,5,3,0.9659258262890683,0.25881904510252074,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146,1
2024-03-23 06:00:00,71.8,123.52,1.84,24.65,14.16,9.5,20.43,Ambazari,139.94,116.5232,30.8125,17.7,2.375,139.94,Moderate,6,5,3,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146,1
2024-03-23 07:00:00,73.56,130.82,3.8,31.87,11.89,11.29,22.72,Ambazari,145.748,121.3412,39.8375,14.8625,2.8225,145.748,Moderate,7,5,3,0.9659258262890683,-0.25881904510252063,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146,1
2024-03-23 08:00:00,74.92,127.99,4.29,40.72,21.37,13.9,26.03,Ambazari,150.236,119.4734,51.882,26.712500000000002,3.475,150.236,Moderate,8,5,3,0.8660254037844387,-0.4999999999999998,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146,1
2024-03-23 09:00:00,81.69,140.49,5.43,44.21,23.26,16.85,29.79,Ambazari,172.577,127.72340000000001,56.157250000000005,29.075000000000003,4.2125,172.577,Moderate,9,5,3,0.7071067811865476,-0.7071067811865475,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146,1
2024-03-23 10:00:00,80.57,155.32,4.5,31.73,23.73,11.53,32.21,Ambazari,168.88099999999997,137.5112,39.6625,29.6625,2.8825,168.88099999999997,Moderate,10,5,3,0.49999999999999994,-0.8660254037844387,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146,1
2024-03-23 11:00:00,75.65,146.68,3.31,30.61,27.25,10.47,34.9,Ambazari,152.645,131.80880000000002,38.2625,34.0625,2.6175,152.645,Moderate,11,5,3,0.258819045102521,-0.9659258262890682,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146,1
2024-03-23 12:00:00,78.75,142.29,2.38,24.31,31.17,7.65,37.17,Ambazari,162.875,128.9114,30.3875,38.962500000000006,1.9125,162.875,Moderate,12,5,3,1.2246467991473532e-16,-1.0,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146,1
2024-03-23 13:00:00,69.77,135.73,3.1,26.43,25.98,10.52,38.94,Ambazari,133.24099999999999,124.58179999999999,33.0375,32.475,2.63,133.24099999999999,Moderate,13,5,3,-0.2588190451025208,-0.9659258262890683,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146,1
2024-03-23 14:00:00,59.68,137.29,1.78,19.57,22.08,6.71,38.99,Ambazari,99.47733333333333,125.6114,24.4625,27.599999999999998,1.6775,125.6114,Moderate,14,5,3,-0.4999999999999997,-0.8660254037844388,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146,1
2024-03-23 15:00:00,59.0,141.84,1.58,15.09,16.61,4.56,38.31,Ambazari,98.36666666666667,128.6144,18.8625,20.7625,1.14,128.6144,Moderate,15,5,3,-0.7071067811865471,-0.7071067811865479,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146,1
2024-03-23 16:00:00,57.72,131.09,2.0,29.05,16.43,8.96,37.63,Ambazari,96.276,121.5194,36.3125,20.5375,2.24,121.5194,Moderate,16,5,3,-0.8660254037844384,-0.5000000000000004,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146,1
2024-03-23 17:00:00,54.18,123.9,3.31,52.09,17.74,15.41,35.55,Ambazari,90.494,116.774,65.81025000000001,22.174999999999997,3.8525,116.774,Moderate,17,5,3,-0.9659258262890683,-0.25881904510252063,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146,1
2024-03-23 18:00:00,60.4,119.82,25.57,82.69510000000002,16.97,53.3,32.54,Ambazari,102.32,114.0812,103.66814900000003,21.2125,13.325,114.0812,Moderate,18,5,3,-1.0,-1.8369701987210297e-16,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146,1
2024-03-23 19:00:00,72.55,150.49,36.50230000000043,82.69510000000002,16.65,65.8,29.81,Ambazari,142.415,134.3234,103.66814900000003,20.8125,16.45,142.415,Moderate,19,5,3,-0.9659258262890684,0.2588190451025203,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146,1
2024-03-23 20:00:00,79.05,181.47,26.0,82.69510000000002,10.57,44.23,27.87,Ambazari,163.86499999999998,154.7702,103.66814900000003,13.2125,11.0575,163.86499999999998,Moderate,20,5,3,-0.8660254037844386,0.5000000000000001,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146,1
2024-03-23 21:00:00,80.48,185.76,27.11,82.69510000000002,9.11,37.21,26.73,Ambazari,168.584,157.6016,103.66814900000003,11.3875,9.3025,168.584,Moderate,21,5,3,-0.7071067811865477,0.7071067811865474,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146,1
2024-03-23 22:00:00,87.26,195.57,36.50230000000043,82.69510000000002,8.41,71.17,26.33,Ambazari,190.95800000000003,164.0762,103.66814900000003,10.5125,17.7925,190.95800000000003,Moderate,22,5,3,-0.5000000000000004,0.8660254037844384,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146,1
2024-03-23 23:00:00,96.09,209.9530000000001,25.15,82.69510000000002,13.48,32.32,26.05,Ambazari,221.097,173.56898000000007,103.66814900000003,16.85,8.08,221.097,Poor,23,5,3,-0.25881904510252157,0.9659258262890681,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146,1
2024-03-24 00:00:00,97.94,209.9530000000001,12.06,82.69510000000002,25.8,28.23,25.06,Ambazari,227.202,173.56898000000007,103.66814900000003,32.25,7.0575,227.202,Poor,0,6,3,0.0,1.0,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334,1
2024-03-24 01:00:00,100.69,209.9530000000001,2.37,53.7,29.91,14.58,24.36,Ambazari,236.277,173.56898000000007,67.7825,37.3875,3.645,236.277,Poor,1,6,3,0.25881904510252074,0.9659258262890683,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334,1
2024-03-24 02:00:00,104.76,209.9530000000001,3.83,50.85,38.93,14.42,23.86,Ambazari,249.70800000000003,173.56898000000007,64.29125,48.6625,3.605,249.70800000000003,Poor,2,6,3,0.49999999999999994,0.8660254037844387,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334,1
2024-03-24 03:00:00,112.1,209.9530000000001,3.69,40.94,25.09,10.89,22.98,Ambazari,273.92999999999995,173.56898000000007,52.1515,31.3625,2.7225,273.92999999999995,Poor,3,6,3,0.7071067811865475,0.7071067811865476,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334,1
2024-03-24 04:00:00,110.18,202.91,4.96,42.27,24.75,14.01,22.97,Ambazari,267.59400000000005,168.9206,53.780750000000005,30.9375,3.5025,267.59400000000005,Poor,4,6,3,0.8660254037844386,0.5000000000000001,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334,1
2024-03-24 05:00:00,103.11,183.76,5.31,46.67,27.31,15.42,22.68,Ambazari,244.263,156.2816,59.170750000000005,34.137499999999996,3.855,244.263,Poor,5,6,3,0.9659258262890683,0.25881904510252074,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334,1
2024-03-24 06:00:00,92.17,181.21,3.76,45.67,20.41,15.32,21.96,Ambazari,208.161,154.5986,57.945750000000004,25.5125,3.83,208.161,Poor,6,6,3,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334,1
2024-03-24 07:00:00,110.37,175.6,11.55,45.79,20.07,17.18,23.69,Ambazari,268.221,150.89600000000002,58.09275,25.0875,4.295,268.221,Poor,7,6,3,0.9659258262890683,-0.25881904510252063,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334,1
2024-03-24 08:00:00,113.32,186.68,4.8,54.8,33.35,16.46,27.71,Ambazari,277.95599999999996,158.2088,69.13,41.6875,4.115,277.95599999999996,Poor,8,6,3,0.8660254037844387,-0.4999999999999998,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334,1
2024-03-24 09:00:00,107.19,196.86,3.83,58.93,32.04,19.71,31.32,Ambazari,257.727,164.9276,74.18925,40.05,4.9275,257.727,Poor,9,6,3,0.7071067811865476,-0.7071067811865475,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334,1
2024-03-24 10:00:00,104.8,197.57,1.89,51.33,27.62,13.84,33.94,Ambazari,249.83999999999997,165.3962,64.87925,34.525,3.46,249.83999999999997,Poor,10,6,3,0.49999999999999994,-0.8660254037844387,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334,1
2024-03-24 11:00:00,108.28,203.94,2.14,30.44,20.24,9.16,36.95,Ambazari,261.324,169.6004,38.050000000000004,25.299999999999997,2.29,261.324,Poor,11,6,3,0.258819045102521,-0.9659258262890682,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334,1
2024-03-24 12:00:00,95.25,175.33,3.22,19.98,13.51,8.74,38.72,Ambazari,218.325,150.7178,24.975,16.8875,2.185,218.325,Poor,12,6,3,1.2246467991473532e-16,-1.0,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334,1
2024-03-24 13:00:00,72.5,137.0,2.74,17.14,11.88,7.61,39.54,Ambazari,142.25,125.42,21.425,14.850000000000001,1.9025,142.25,Moderate,13,6,3,-0.2588190451025208,-0.9659258262890683,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334,1
2024-03-24 14:00:00,59.7,100.54,2.35,18.14,11.4,7.59,39.42,Ambazari,99.51,101.35640000000001,22.675,14.25,1.8975,101.35640000000001,Moderate,14,6,3,-0.4999999999999997,-0.8660254037844388,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334,1
2024-03-24 15:00:00,58.07,91.27,2.78,17.41,8.25,8.32,39.14,Ambazari,96.84766666666667,91.4446,21.7625,10.3125,2.08,96.84766666666667,Satisfactory,15,6,3,-0.7071067811865471,-0.7071067811865479,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334,1
2024-03-24 16:00:00,48.91,86.19,2.22,26.02,11.21,8.79,38.39,Ambazari,81.88633333333333,86.4662,32.525,14.012500000000001,2.1975,86.4662,Satisfactory,16,6,3,-0.8660254037844384,-0.5000000000000004,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334,1
2024-03-24 17:00:00,53.53,82.02,1.38,41.97,11.03,12.97,36.63,Ambazari,89.43233333333333,82.3796,53.41325,13.7875,3.2425,89.43233333333333,Satisfactory,17,6,3,-0.9659258262890683,-0.25881904510252063,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334,1
2024-03-24 18:00:00,58.4,86.14,10.65,82.69510000000002,11.24,27.75,33.03,Ambazari,97.38666666666666,86.41720000000001,103.66814900000003,14.05,6.9375,103.66814900000003,Moderate,18,6,3,-1.0,-1.8369701987210297e-16,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334,1
2024-03-24 19:00:00,63.85,106.89,23.62,82.69510000000002,13.13,44.68,30.84,Ambazari,113.705,105.5474,103.66814900000003,16.4125,11.17,113.705,Moderate,19,6,3,-0.9659258262890684,0.2588190451025203,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334,1
2024-03-24 20:00:00,87.97,146.35,4.64,82.69510000000002,22.44,28.66,31.6,Ambazari,193.301,131.591,103.66814900000003,28.05,7.165,193.301,Moderate,20,6,3,-0.8660254037844386,0.5000000000000001,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334,1
2024-03-24 21:00:00,116.55209999999998,175.65,6.53,82.69510000000002,27.87,29.79,32.38,Ambazari,288.6219299999999,150.929,103.66814900000003,34.8375,7.4475,288.6219299999999,Poor,21,6,3,-0.7071067811865477,0.7071067811865474,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334,1
2024-03-24 22:00:00,116.55209999999998,209.9530000000001,2.87,50.51,14.02,16.67,30.58,Ambazari,288.6219299999999,173.56898000000007,63.87475,17.525,4.1675,288.6219299999999,Poor,22,6,3,-0.5000000000000004,0.8660254037844384,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334,1
2024-03-24 23:00:00,116.55209999999998,185.86,1.94,35.27,24.04,11.42,30.02,Ambazari,288.6219299999999,157.66760000000002,44.087500000000006,30.049999999999997,2.855,288.6219299999999,Poor,23,6,3,-0.25881904510252157,0.9659258262890681,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334,1
2024-03-25 00:00:00,99.31,144.06,1.53,21.33,30.99,9.29,29.17,Ambazari,231.723,130.0796,26.662499999999998,38.7375,2.3225,231.723,Poor,0,0,3,0.0,1.0,1.0,6.123233995736766e-17,0.0,1.0,0
2024-03-25 01:00:00,76.46,126.98,1.55,19.2,30.36,8.78,28.19,Ambazari,155.31799999999998,118.80680000000001,24.0,37.95,2.195,155.31799999999998,Moderate,1,0,3,0.25881904510252074,0.9659258262890683,1.0,6.123233995736766e-17,0.0,1.0,0
2024-03-25 02:00:00,77.55,114.43,1.47,19.02,31.15,8.8,27.64,Ambazari,158.915,110.52380000000001,23.775,38.9375,2.2,158.915,Moderate,2,0,3,0.49999999999999994,0.8660254037844387,1.0,6.123233995736766e-17,0.0,1.0,0
2024-03-25 03:00:00,91.55,135.82,1.85,19.48,31.94,10.25,26.75,Ambazari,206.11499999999998,124.6412,24.35,39.925000000000004,2.5625,206.11499999999998,Poor,3,0,3,0.7071067811865475,0.7071067811865476,1.0,6.123233995736766e-17,0.0,1.0,0
2024-03-25 04:00:00,116.55209999999998,188.39,2.09,17.23,27.3,8.03,26.44,Ambazari,288.6219299999999,159.3374,21.5375,34.125,2.0075,288.6219299999999,Poor,4,0,3,0.8660254037844386,0.5000000000000001,1.0,6.123233995736766e-17,0.0,1.0,0
2024-03-25 05:00:00,91.13,140.69,1.83,13.84,23.82,7.12,26.66,Ambazari,204.72899999999998,127.8554,17.3,29.775,1.78,204.72899999999998,Poor,5,0,3,0.9659258262890683,0.25881904510252074,1.0,6.123233995736766e-17,0.0,1.0,0
2024-03-25 06:00:00,79.3,126.91,1.75,17.02,22.07,8.28,25.98,Ambazari,164.69,118.7606,21.275,27.5875,2.07,164.69,Moderate,6,0,3,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17,0.0,1.0,0
2024-03-25 07:00:00,75.44,110.92,2.03,14.95,22.09,7.26,26.52,Ambazari,151.952,108.2072,18.6875,27.6125,1.815,151.952,Moderate,7,0,3,0.9659258262890683,-0.25881904510252063,1.0,6.123233995736766e-17,0.0,1.0,0
2024-03-25 08:00:00,67.79,109.76,2.31,18.42,20.99,8.43,29.41,Ambazari,126.70700000000002,107.44160000000001,23.025000000000002,26.237499999999997,2.1075,126.70700000000002,Moderate,8,0,3,0.8660254037844387,-0.4999999999999998,1.0,6.123233995736766e-17,0.0,1.0,0
2024-03-25 09:00:00,68.5,119.48,2.0,17.59,19.3,7.97,32.52,Ambazari,129.05,113.8568,21.9875,24.125,1.9925,129.05,Moderate,9,0,3,0.7071067811865476,-0.7071067811865475,1.0,6.123233995736766e-17,0.0,1.0,0
2024-03-25 10:00:00,71.02,117.84,1.91,12.49,15.05,6.56,35.78,Ambazari,137.36599999999999,112.7744,15.6125,18.8125,1.64,137.36599999999999,Moderate,10,0,3,0.49999999999999994,-0.8660254037844387,1.0,6.123233995736766e-17,0.0,1.0,0
2024-03-25 11:00:00,68.7,107.08,1.74,9.12,13.15,5.13,38.3,Ambazari,129.71,105.6728,11.399999999999999,16.4375,1.2825,129.71,Moderate,11,0,3,0.258819045102521,-0.9659258262890682,1.0,6.123233995736766e-17,0.0,1.0,0
2024-03-25 12:00:00,52.6,95.91,1.94,10.77,15.58,5.81,39.42,Ambazari,87.91333333333333,95.9918,13.462499999999999,19.475,1.4525,95.9918,Satisfactory,12,0,3,1.2246467991473532e-16,-1.0,1.0,6.123233995736766e-17,0.0,1.0,0
2024-03-25 13:00:00,48.28,88.1,1.55,8.95,15.27,5.83,39.22,Ambazari,80.85733333333333,88.338,11.1875,19.0875,1.4575,88.338,Satisfactory,13,0,3,-0.2588190451025208,-0.9659258262890683,1.0,6.123233995736766e-17,0.0,1.0,0
2024-03-25 14:00:00,54.13,88.84,1.42,7.03,15.15,5.46,39.49,Ambazari,90.41233333333334,89.0632,8.7875,18.9375,1.365,90.41233333333334,Satisfactory,14,0,3,-0.4999999999999997,-0.8660254037844388,1.0,6.123233995736766e-17,0.0,1.0,0
2024-03-25 15:00:00,53.89,95.52,1.64,9.66,14.26,5.74,39.45,Ambazari,90.02033333333333,95.6096,12.075,17.825,1.435,95.6096,Satisfactory,15,0,3,-0.7071067811865471,-0.7071067811865479,1.0,6.123233995736766e-17,0.0,1.0,0
2024-03-25 16:00:00,48.1,89.23,2.14,12.43,11.7,5.44,36.89,Ambazari,80.56333333333333,89.4454,15.5375,14.625,1.36,89.4454,Satisfactory,16,0,3,-0.8660254037844384,-0.5000000000000004,1.0,6.123233995736766e-17,0.0,1.0,0
2024-03-25 17:00:00,47.0,84.78,1.95,15.2,11.25,6.91,34.82,Ambazari,78.76666666666667,85.0844,19.0,14.0625,1.7275,85.0844,Satisfactory,17,0,3,-0.9659258262890683,-0.25881904510252063,1.0,6.123233995736766e-17,0.0,1.0,0
2024-03-25 18:00:00,48.5,81.9,2.02,24.86,10.22,9.87,32.63,Ambazari,81.21666666666667,82.262,31.075,12.775,2.4675,82.262,Satisfactory,18,0,3,-1.0,-1.8369701987210297e-16,1.0,6.123233995736766e-17,0.0,1.0,0
2024-03-25 19:00:00,49.8,84.94,3.02,24.01,10.32,9.73,30.78,Ambazari,83.34,85.24119999999999,30.012500000000003,12.9,2.4325,85.24119999999999,Satisfactory,19,0,3,-0.9659258262890684,0.2588190451025203,1.0,6.123233995736766e-17,0.0,1.0,0
2024-03-25 20:00:00,56.22,81.92,1.55,18.3,10.53,8.44,29.85,Ambazari,93.826,82.2816,22.875,13.1625,2.11,93.826,Satisfactory,20,0,3,-0.8660254037844386,0.5000000000000001,1.0,6.123233995736766e-17,0.0,1.0,0
2024-03-25 21:00:00,58.45,80.84,1.32,14.83,12.59,7.28,29.76,Ambazari,97.46833333333333,81.2232,18.5375,15.7375,1.82,97.46833333333333,Satisfactory,21,0,3,-0.7071067811865477,0.7071067811865474,1.0,6.123233995736766e-17,0.0,1.0,0
2024-03-25 22:00:00,48.12,70.47,1.1,13.35,15.19,6.55,28.99,Ambazari,80.596,71.0606,16.6875,18.9875,1.6375,80.596,Satisfactory,22,0,3,-0.5000000000000004,0.8660254037844384,1.0,6.123233995736766e-17,0.0,1.0,0
2024-03-25 23:00:00,44.45,70.28,1.12,12.56,14.21,6.48,27.13,Ambazari,74.60166666666667,70.87440000000001,15.700000000000001,17.762500000000003,1.62,74.60166666666667,Satisfactory,23,0,3,-0.25881904510252157,0.9659258262890681,1.0,6.123233995736766e-17,0.0,1.0,0
